index	input_nchars	input_ntokens	input_logprob	output_nchars	output_ntokens	output_logprob	correct
15	44	10	-57.39046096801758	44	20	-154.1442413330078	0
16	90	18	-116.15970611572266	90	40	-294.1534423828125	0
17	69	16	-59.796871185302734	69	36	-238.4780731201172	0
18	70	15	-75.23359680175781	70	33	-240.6226806640625	0
19	83	16	-48.05869674682617	83	38	-254.07765197753906	0
20	65	13	-60.33439636230469	65	33	-212.7484130859375	0
21	70	11	-55.70574188232422	70	35	-232.29307556152344	0
22	65	12	-72.78266906738281	65	33	-220.39047241210938	0
23	74	17	-62.29936981201172	74	34	-233.2382049560547	0
24	69	13	-67.30902862548828	69	33	-235.03823852539062	0
25	66	12	-80.07959747314453	66	32	-218.70388793945312	0
26	133	27	-86.57091522216797	133	66	-435.3357849121094	0
27	50	9	-58.06417465209961	50	25	-168.93295288085938	0
28	124	21	-89.60974884033203	124	60	-392.25128173828125	0
29	205	36	-169.87802124023438	205	93	-617.6327514648438	0
30	104	19	-94.62096405029297	104	50	-328.4949645996094	0
31	124	21	-89.38709259033203	124	56	-394.8597717285156	0
32	91	21	-75.38522338867188	91	39	-267.0942687988281	0
33	82	17	-86.80504608154297	82	38	-254.03109741210938	0
34	140	27	-137.95394897460938	140	64	-431.3292236328125	0
35	70	16	-93.67642974853516	70	37	-219.73626708984375	0
36	83	18	-69.89910888671875	83	41	-277.97711181640625	0
37	148	27	-124.98453521728516	148	69	-491.7961120605469	0
38	91	20	-96.60613250732422	91	49	-302.7879943847656	0
39	56	14	-50.76116943359375	56	26	-184.43385314941406	0
40	146	31	-119.3673324584961	146	67	-435.9437561035156	0
41	162	28	-150.1748504638672	162	75	-485.8172912597656	0
42	72	17	-70.22135162353516	72	35	-237.36898803710938	0
43	137	26	-121.6891098022461	137	61	-428.8040466308594	0
44	29	8	-62.38435363769531	29	16	-123.09052276611328	0
45	97	24	-64.35807037353516	97	47	-285.67181396484375	0
46	93	18	-78.46034240722656	93	47	-298.8386535644531	0
47	82	17	-69.29290771484375	82	38	-269.6202087402344	0
48	114	17	-117.27691650390625	114	59	-367.9619140625	0
49	63	13	-73.09698486328125	63	31	-193.9778594970703	0
50	135	26	-132.48207092285156	135	63	-428.66143798828125	0
51	77	15	-79.35967254638672	77	36	-248.25987243652344	0
52	140	26	-107.36433410644531	140	66	-436.854248046875	0
53	57	12	-67.01421356201172	57	28	-187.1845245361328	0
54	123	21	-117.93716430664062	123	60	-383.12811279296875	0
55	85	17	-79.70986938476562	85	40	-266.41009521484375	0
56	151	31	-134.9998779296875	151	72	-437.4803161621094	0
57	141	26	-141.7130584716797	141	64	-431.17669677734375	0
58	112	32	-83.52836608886719	112	59	-328.7344970703125	0
59	138	29	-114.78990173339844	138	66	-381.6401062011719	0
60	70	13	-61.30482482910156	70	31	-221.8161163330078	0
61	60	10	-72.00514221191406	60	30	-217.21142578125	0
62	87	19	-79.17192077636719	87	42	-272.8158874511719	0
63	155	31	-94.41619110107422	155	76	-491.7080078125	0
64	111	27	-109.8608169555664	111	49	-302.2851257324219	0
65	118	23	-119.7524642944336	118	54	-364.3243713378906	0
66	49	10	-53.81326675415039	49	21	-167.1983642578125	0
67	90	20	-81.92420959472656	90	43	-293.27911376953125	0
68	68	16	-58.64424133300781	68	32	-227.95599365234375	0
69	72	16	-79.78660583496094	72	33	-244.57069396972656	0
70	124	25	-103.17283630371094	124	62	-364.28302001953125	0
71	116	21	-118.68954467773438	116	54	-362.0693359375	0
72	143	25	-125.25857543945312	143	66	-451.21612548828125	0
73	148	30	-111.06008911132812	148	68	-438.7494812011719	0
74	66	14	-88.80058288574219	66	30	-224.1729278564453	0
75	221	44	-168.6991424560547	221	101	-662.7115478515625	0
76	89	19	-97.11311340332031	89	45	-290.5387268066406	0
77	202	32	-191.7877197265625	202	96	-616.2373046875	0
78	242	39	-194.5685272216797	242	116	-695.441650390625	0
79	62	15	-57.0994758605957	62	28	-205.76608276367188	0
80	179	35	-136.4005584716797	179	86	-567.4788208007812	0
81	108	20	-105.35147094726562	108	51	-332.10955810546875	0
82	83	21	-62.108642578125	83	37	-250.45094299316406	0
83	101	22	-94.22696685791016	101	46	-304.2433166503906	0
84	76	14	-94.65387725830078	76	39	-243.10592651367188	0
85	100	19	-74.21031951904297	100	46	-325.2615051269531	0
86	183	39	-153.65945434570312	183	85	-521.6433715820312	0
87	161	31	-157.31903076171875	161	73	-494.34893798828125	0
88	67	14	-74.0864028930664	67	32	-227.45928955078125	0
89	44	10	-49.795169830322266	44	22	-148.72531127929688	0
90	58	12	-57.559478759765625	58	27	-184.62269592285156	0
91	249	46	-181.61178588867188	249	117	-694.291015625	0
92	138	26	-110.68789672851562	138	67	-455.8876037597656	0
93	154	27	-173.5346221923828	154	71	-470.441650390625	0
94	128	26	-55.82815170288086	128	57	-382.0113220214844	0
95	74	15	-81.86007690429688	74	34	-240.80950927734375	0
96	80	14	-72.749755859375	80	38	-253.94180297851562	0
97	95	22	-110.6193618774414	95	50	-312.6124572753906	0
98	118	18	-117.87306213378906	118	55	-370.6363830566406	0
99	134	29	-121.30603790283203	134	63	-432.30908203125	0
0	48	11	-81.00070190429688	48	22	-155.95346069335938	1
1	52	11	-73.35618591308594	52	24	-173.6357421875	0
2	52	11	-65.78044128417969	52	27	-170.69386291503906	1
3	65	15	-108.11148071289062	65	31	-200.18536376953125	0
4	37	10	-77.9334716796875	37	18	-133.04556274414062	1
5	46	11	-88.00312042236328	46	22	-163.091064453125	0
6	62	15	-108.59225463867188	62	28	-207.00962829589844	0
7	35	12	-70.03630065917969	35	18	-125.49053955078125	1
8	46	10	-93.64425659179688	46	23	-171.30630493164062	0
9	63	12	-101.54435729980469	63	29	-200.16604614257812	0
10	93	19	-155.62783813476562	93	41	-303.574462890625	0
11	60	12	-99.55711364746094	60	29	-197.2862548828125	0
12	53	13	-112.67921447753906	53	25	-166.48580932617188	0
13	49	12	-94.97887420654297	49	22	-169.23348999023438	0
14	64	11	-95.79125213623047	64	35	-225.4669952392578	0
15	44	10	-84.24002838134766	44	20	-166.58238220214844	0
16	90	18	-149.5474853515625	90	40	-294.607177734375	0
17	69	16	-117.64200592041016	69	36	-235.3289031982422	0
18	70	15	-113.49476623535156	70	33	-229.88429260253906	0
19	83	16	-116.9388656616211	83	38	-260.22894287109375	0
20	65	13	-95.75995635986328	65	33	-211.5920867919922	0
21	70	11	-96.3562240600586	70	35	-235.31675720214844	0
22	65	12	-92.82747650146484	65	33	-216.10824584960938	0
23	74	17	-121.83375549316406	74	34	-231.50062561035156	0
24	69	13	-113.3626708984375	69	33	-233.43209838867188	0
25	66	12	-107.30464172363281	66	32	-213.79327392578125	0
26	133	27	-207.92698669433594	133	66	-443.3296813964844	0
27	50	9	-73.61785888671875	50	25	-177.539794921875	0
28	124	21	-181.91177368164062	124	60	-405.2201232910156	0
29	205	36	-287.254638671875	205	93	-624.037841796875	0
30	104	19	-137.2097625732422	104	50	-331.9818420410156	0
31	124	21	-158.72207641601562	124	56	-404.269287109375	0
32	91	21	-151.08583068847656	91	39	-262.3220520019531	0
33	82	17	-131.4805908203125	82	38	-248.47970581054688	0
34	140	27	-197.544189453125	140	64	-426.1356201171875	0
35	70	16	-126.97038269042969	70	37	-228.61660766601562	0
36	83	18	-135.42054748535156	83	41	-267.2169494628906	0
37	148	27	-207.47634887695312	148	69	-485.24951171875	0
38	91	20	-148.67738342285156	91	49	-308.13214111328125	0
39	56	14	-92.65730285644531	56	26	-179.4696044921875	0
40	146	31	-240.9964141845703	146	67	-436.07208251953125	0
41	162	28	-221.5426788330078	162	75	-537.1912231445312	0
42	72	17	-130.39605712890625	72	35	-239.70504760742188	0
43	137	26	-202.23251342773438	137	61	-440.8996887207031	0
44	29	8	-69.09266662597656	29	16	-118.29080963134766	0
45	97	24	-160.0729217529297	97	47	-296.1608581542969	0
46	93	18	-145.9526824951172	93	47	-294.0421142578125	0
47	82	17	-137.91964721679688	82	38	-269.6159362792969	0
48	114	17	-150.00872802734375	114	59	-361.48065185546875	0
49	63	13	-103.21736145019531	63	31	-200.36407470703125	0
50	135	26	-197.4116973876953	135	63	-419.1688232421875	0
51	77	15	-114.87047576904297	77	36	-249.53565979003906	0
52	140	26	-202.340576171875	140	66	-447.9171447753906	0
53	57	12	-105.93653869628906	57	28	-194.18907165527344	0
54	123	21	-196.75059509277344	123	60	-395.5409240722656	0
55	85	17	-135.53643798828125	85	40	-270.79638671875	0
56	151	31	-241.7048797607422	151	72	-449.52899169921875	0
57	141	26	-216.54544067382812	141	64	-423.275146484375	0
58	112	32	-178.87191772460938	112	59	-360.03228759765625	0
59	138	29	-219.8716278076172	138	66	-392.6321716308594	0
60	70	13	-93.8048324584961	70	31	-230.95045471191406	0
61	60	10	-88.87571716308594	60	30	-199.5125732421875	0
62	87	19	-133.0881805419922	87	42	-268.4091796875	0
63	155	31	-211.2598419189453	155	76	-477.2633361816406	0
64	111	27	-187.2244110107422	111	49	-305.6622009277344	0
65	118	23	-180.4113006591797	118	54	-353.3518371582031	0
66	49	10	-80.91431427001953	49	21	-172.9437713623047	0
67	90	20	-151.34408569335938	90	43	-280.91876220703125	0
68	68	16	-109.32490539550781	68	32	-216.26904296875	0
69	72	16	-131.1339874267578	72	33	-245.36651611328125	0
70	124	25	-200.2147674560547	124	62	-366.6593322753906	0
71	116	21	-193.3784942626953	116	54	-375.07232666015625	0
72	143	25	-215.20249938964844	143	66	-454.981689453125	0
73	148	30	-233.44183349609375	148	68	-438.460205078125	0
74	66	14	-111.68815612792969	66	30	-222.9786376953125	0
75	221	44	-327.5389099121094	221	101	-688.5742797851562	0
76	89	19	-147.51873779296875	89	45	-290.56634521484375	0
77	202	32	-274.3793640136719	202	96	-644.6871337890625	0
78	242	39	-257.0400085449219	242	116	-697.0186157226562	0
79	62	15	-107.89754486083984	62	28	-194.33839416503906	0
80	179	35	-259.3896484375	179	86	-572.0665283203125	0
81	108	20	-171.11569213867188	108	51	-328.3501281738281	0
82	83	21	-155.09107971191406	83	37	-246.21270751953125	0
83	101	22	-157.70472717285156	101	46	-297.56524658203125	0
84	76	14	-123.69739532470703	76	39	-263.4903259277344	0
85	100	19	-137.220947265625	100	46	-335.6318054199219	0
86	183	39	-287.3061828613281	183	85	-530.6781005859375	0
87	161	31	-256.8212585449219	161	73	-500.7952575683594	0
88	67	14	-107.52394104003906	67	32	-225.71177673339844	0
89	44	10	-81.90013122558594	44	22	-158.13107299804688	0
90	58	12	-87.46778869628906	58	27	-187.09103393554688	0
91	249	46	-318.6809997558594	249	117	-700.7150268554688	0
92	138	26	-207.1094970703125	138	67	-467.376953125	0
93	154	27	-247.88868713378906	154	71	-473.1614990234375	0
94	128	26	-186.1366424560547	128	57	-386.19622802734375	0
95	74	15	-110.64778137207031	74	34	-238.59901428222656	0
96	80	14	-125.89027404785156	80	38	-253.11221313476562	0
97	95	22	-166.16470336914062	95	50	-300.4824523925781	0
98	118	18	-161.45425415039062	118	55	-390.3007507324219	0
99	134	29	-206.0492706298828	134	63	-426.39117431640625	0
