index	input_nchars	input_ntokens	input_logprob	output_nchars	output_ntokens	output_logprob	correct
32	11	4	-14.307518738980383	13	8	-9.7112701934023	0
33	11	4	-12.749374120933833	16	8	-9.662480029232867	0
34	12	6	-14.167756796605223	12	8	-9.615960013597974	1
35	17	5	-12.375997327377169	17	8	-9.816630709060126	1
36	11	5	-13.9359551825479	14	8	-9.99895226585408	0
37	12	4	-12.908801857861935	11	8	-10.22209581716829	1
38	13	5	-14.045154474512891	18	8	-9.488126642088089	0
39	9	4	-14.084375187666172	16	8	-9.934413744716508	0
40	11	4	-13.837515109734646	14	8	-9.41116560095196	1
41	14	5	-13.837515109734646	13	8	-9.528948636608344	0
42	11	4	-12.999185919330204	15	8	-9.662480029232867	0
43	13	5	-14.007414146530044	14	8	-9.57150825102714	0
44	12	5	-12.1733522976113	15	8	-10.142053109494753	0
45	16	7	-14.167756796605223	13	8	-9.7112701934023	0
46	12	5	-13.639689366404728	11	8	-9.816630709060126	1
47	12	4	-13.474609616045278	16	8	-9.57150825102714	1
48	15	5	-12.89653176527012	16	8	-9.7112701934023	1
49	11	5	-13.260199744699824	17	8	-9.76256348778985	0
50	13	5	-12.347423954933113	17	8	-9.615960013597974	1
51	12	5	-12.459063926075782	16	8	-9.99895226585408	1
52	14	6	-13.069144507937114	14	8	-9.615960013597974	1
53	11	5	-12.354491122156205	15	8	-10.50977788962007	1
54	16	6	-13.128863742638737	17	8	-10.309107194157919	1
55	11	4	-12.306038738770258	18	8	-10.142053109494753	1
56	10	3	-13.083743307358267	12	8	-9.41116560095196	1
57	17	7	-13.639689366404728	11	8	-9.41116560095196	1
58	9	4	-12.1733522976113	14	8	-9.873789122900074	0
59	14	4	-12.678278199250103	16	8	-9.57150825102714	1
60	9	4	-12.347423954933113	18	8	-9.615960013597974	1
61	9	5	-14.212208559176057	14	8	-10.309107194157919	0
62	15	6	-13.74790295104496	17	8	-10.309107194157919	0
63	14	4	-13.040571135493058	13	8	-10.067945137341031	0
64	17	5	-13.589678945830066	13	8	-9.374797956781086	1
65	16	4	-13.026584893518319	16	8	-10.142053109494753	0
66	11	4	-13.128863742638737	14	8	-9.816630709060126	0
67	19	7	-13.837515109734646	12	8	-9.76256348778985	0
68	17	5	-13.971046502359169	14	8	-10.22209581716829	1
69	11	5	-14.167756796605223	16	8	-9.816630709060126	1
70	11	3	-12.59372081122204	16	8	-9.339706636969815	0
71	14	5	-13.971046502359169	11	8	-10.067945137341031	1
72	15	4	-13.144367929174702	13	8	-10.142053109494753	0
73	14	5	-12.420449089948002	13	8	-9.488126642088089	1
74	17	7	-12.678278199250103	17	8	-9.76256348778985	1
75	18	5	-13.639689366404728	16	8	-10.404417373962245	0
76	13	6	-13.74790295104496	12	8	-9.934413744716508	0
77	11	4	-12.326517270113799	12	8	-10.142053109494753	1
78	13	4	-13.026584893518319	16	8	-9.151654405466877	0
79	15	4	-13.69233309989015	12	8	-9.488126642088089	0
80	12	3	-12.825914198056166	17	8	-10.50977788962007	1
81	12	4	-13.496588522764053	16	8	-10.142053109494753	0
82	11	4	-13.391228007106227	14	8	-10.067945137341031	0
83	10	5	-14.25872857481095	11	8	-9.448905928934808	0
84	14	5	-13.519061378616112	14	8	-9.528948636608344	1
85	14	5	-12.921224377860492	14	8	-9.615960013597974	0
