index	input_nchars	input_ntokens	input_logprob	output_nchars	output_ntokens	output_logprob	correct
97	100	19	-140.1085205078125	100	19	-70.30451202392578	1
98	38	9	-54.7713737487793	38	9	-39.72488021850586	0
99	62	13	-102.04438781738281	62	13	-70.60538482666016	1
0	172	32	-241.82530212402344	172	32	-231.66201782226562	0
1	256	55	-384.471435546875	256	55	-385.4562072753906	0
2	144	30	-216.61874389648438	144	28	-208.48684692382812	0
3	48	11	-69.65660095214844	48	11	-73.9930648803711	0
4	29	8	-69.34419250488281	29	8	-63.63100051879883	0
5	137	26	-181.29110717773438	137	26	-189.9295196533203	0
6	59	13	-96.59919738769531	59	13	-95.23187255859375	0
7	89	19	-145.50633239746094	89	19	-142.9071044921875	0
8	63	13	-110.71156311035156	63	13	-104.33648681640625	0
9	50	12	-93.52830505371094	50	11	-84.046142578125	1
10	118	21	-165.10183715820312	118	20	-164.27725219726562	0
11	124	21	-180.15582275390625	124	21	-173.1880340576172	1
12	35	10	-71.63764953613281	35	10	-70.86231231689453	0
13	74	13	-98.26858520507812	74	12	-85.44355773925781	1
14	58	12	-80.30826568603516	58	12	-84.41511535644531	0
15	112	31	-181.1966552734375	112	32	-180.55233764648438	0
16	103	18	-161.25379943847656	103	18	-142.0093536376953	1
17	113	22	-179.32772827148438	113	21	-183.94827270507812	0
18	57	13	-76.25765228271484	57	13	-90.69385528564453	0
19	185	31	-264.61273193359375	185	31	-268.36822509765625	0
20	146	27	-210.55111694335938	146	26	-210.44183349609375	0
21	74	17	-106.92185974121094	74	17	-122.48970031738281	0
22	68	12	-113.49516296386719	68	11	-98.13203430175781	0
23	87	20	-143.9964599609375	87	19	-125.51447296142578	0
24	62	15	-111.69835662841797	62	15	-104.5940170288086	0
25	19	6	-38.56963348388672	19	5	-35.25254821777344	0
26	141	31	-206.23974609375	141	31	-217.10317993164062	0
27	69	16	-106.02400970458984	69	16	-109.52753448486328	0
28	100	20	-166.38284301757812	100	20	-154.30242919921875	1
29	66	12	-96.7149658203125	66	12	-95.23917388916016	0
30	64	10	-83.32366180419922	64	11	-79.09212493896484	1
31	179	35	-258.50115966796875	179	35	-245.9600372314453	0
32	43	11	-79.11284637451172	43	11	-66.88224029541016	1
33	118	23	-169.11865234375	118	23	-171.2118682861328	0
34	91	21	-156.64285278320312	91	20	-148.68492126464844	0
35	154	24	-190.9866943359375	154	23	-164.25619506835938	0
36	60	13	-103.50413513183594	60	12	-87.85755157470703	0
37	83	18	-123.7851333618164	83	18	-113.20830535888672	0
38	148	27	-206.8816375732422	148	27	-187.2259521484375	1
39	120	26	-198.5351104736328	120	25	-201.46163940429688	1
40	68	16	-122.71150207519531	68	16	-121.76958465576172	0
41	132	23	-178.8289337158203	132	22	-182.69146728515625	1
42	109	19	-153.39413452148438	109	20	-150.25865173339844	1
43	100	20	-150.80345153808594	100	19	-141.77532958984375	0
44	123	21	-174.9150390625	123	21	-173.9994659423828	0
45	118	19	-158.386474609375	118	18	-146.11862182617188	1
46	101	20	-148.34413146972656	101	20	-140.9639892578125	0
47	137	27	-187.6012725830078	137	26	-196.63912963867188	0
48	113	22	-170.14236450195312	113	22	-161.0591583251953	0
49	202	33	-286.5754699707031	202	32	-269.06878662109375	0
50	143	25	-209.3229217529297	143	25	-211.4750518798828	0
51	108	20	-172.10728454589844	108	20	-175.45445251464844	0
52	56	9	-93.44257354736328	56	9	-84.33700561523438	1
53	135	24	-191.60353088378906	135	23	-177.6741180419922	0
54	140	26	-206.729248046875	140	26	-194.28843688964844	0
55	66	13	-104.8631820678711	66	14	-99.61328887939453	1
56	81	20	-148.89324951171875	81	20	-145.65541076660156	0
57	111	18	-148.3521728515625	111	17	-141.26968383789062	0
58	60	11	-88.09228515625	60	10	-74.37847900390625	0
59	249	46	-317.7811584472656	249	46	-340.6844787597656	0
60	158	28	-239.61151123046875	158	26	-218.5526885986328	0
61	49	12	-92.74111938476562	49	12	-91.42681121826172	0
62	170	31	-243.4608612060547	170	31	-241.4298553466797	1
63	148	30	-227.64845275878906	148	30	-211.3677520751953	0
64	60	13	-95.97343444824219	60	12	-81.9841079711914	1
65	42	10	-67.66747283935547	42	10	-62.93436813354492	1
66	20	6	-41.36088562011719	20	5	-18.639625549316406	1
67	93	18	-138.03485107421875	93	18	-130.97679138183594	0
68	162	34	-244.86106872558594	162	34	-249.98681640625	1
69	161	30	-226.52606201171875	161	31	-247.9078369140625	0
70	83	16	-128.12069702148438	83	16	-103.48341369628906	0
71	50	9	-80.36187744140625	50	9	-76.03453826904297	1
72	47	11	-76.87322998046875	47	10	-82.72259521484375	0
73	85	18	-127.19596862792969	85	17	-125.369873046875	0
74	65	15	-117.15409088134766	65	15	-103.63825225830078	0
75	135	28	-194.96165466308594	135	26	-186.08628845214844	1
76	91	21	-146.37799072265625	91	21	-138.9780731201172	0
77	155	30	-216.91552734375	155	31	-211.91934204101562	0
78	140	29	-198.6297607421875	140	27	-193.21038818359375	0
79	138	27	-209.203125	138	26	-184.80348205566406	0
80	133	28	-201.10333251953125	133	27	-194.4151611328125	1
81	69	12	-108.41317749023438	69	11	-88.3321762084961	1
82	63	12	-102.58464050292969	63	12	-96.55421447753906	0
83	27	7	-51.28336715698242	27	7	-34.74909210205078	0
84	138	30	-219.10145568847656	138	29	-212.4786834716797	0
85	53	13	-125.09705352783203	53	14	-111.39900207519531	0
86	80	17	-115.39068603515625	80	17	-125.46541595458984	0
87	182	31	-271.4188232421875	182	31	-257.8422546386719	0
88	114	17	-130.40260314941406	114	17	-134.85545349121094	0
89	70	16	-116.56807708740234	70	16	-119.67073059082031	0
90	67	16	-126.56703186035156	67	14	-102.97420501708984	0
91	95	18	-154.69171142578125	95	18	-144.818359375	0
92	72	18	-128.0244903564453	72	17	-116.80150604248047	0
93	65	13	-97.5640640258789	65	13	-106.77432250976562	0
94	53	14	-93.3083267211914	53	13	-101.81724548339844	1
95	140	29	-218.20506286621094	140	27	-215.89854431152344	0
96	69	14	-106.98698425292969	69	13	-109.40614318847656	0
97	100	19	-134.8505096435547	100	19	-136.61114501953125	0
98	38	9	-58.983131408691406	38	9	-56.54011535644531	0
99	62	13	-111.31703186035156	62	13	-103.61410522460938	0
